"Phi_111"
54.1299650942422
54.1290681941906
54.1262527866104
54.1329532148836
54.127943325111
54.1238940752237
54.1217536008593
54.1156253767809
54.1215285111057
54.1239171988869
54.122245572931
54.1293210801591
54.1296471836386
54.1264603153849
54.1285995301441
54.1240781895224
54.1315087693305
54.1330387091243
54.124095623462
54.1283306977362
54.1248573604955
54.1293063760399
54.1230317657906
54.1322660289859
54.1324668296011
54.1255123126741
54.1235879500292
54.1322330146935
54.1161490642294
54.1240938609156
54.1296053965177
54.1250240285842
54.1166256914276
54.1190359615379
54.1208128444895
54.1183032626868
54.1327181760449
54.1227541830823
54.1159610127536
54.1162907337714
54.1276466101167
54.1234097902193
54.1186501959555
54.1273241366589
54.1189389989687
54.1262343493852
54.1150738763812
54.1331811124472
54.1211240133605
54.1280687724526
54.1244432737677
54.1249167794528
54.1192660396723
54.1208559408096
54.1222450860626
54.1086676312199
54.1319993600593
54.128965317932
54.1240348423258
54.1294069997732
54.125667040551
54.1316296043268
54.1140071390022
54.120429228697
54.1217826863844
54.1229162564999
54.1287119876715
54.1137205071603
54.1242136627909
54.1152429984912
54.1267487205986
54.1168134288483
54.121470095289
54.1304520190902
54.1215699566196
54.1243307234756
54.1260533888523
54.1293568855137
54.1271464482466
54.1237045660666
54.1251587468503
54.1260680870243
54.1286765252837
54.1207793264831
54.1305552627591
54.1331820824295
54.1301278238471
54.1290555047408
54.1258337342933
54.1349289322356
54.1193838932094
54.129060692701
54.1160118100805
54.1227554363834
54.122733269309
54.1341461015598
54.1282141752934
54.1266562684986
54.1230321276368
54.1280560945393
