"Phi_100"
55.9386291367138
55.9326213261515
55.9408116218891
55.9331511418983
55.9420474729808
55.9335499143163
55.9419938551353
55.9355257622804
55.9481941047603
55.9379326754326
55.9405591998441
55.9303903897188
55.9325532560908
55.9376146828278
55.9340159716801
55.9427874378345
55.9439019389232
55.9475729316131
55.9312237198386
55.9383631323416
55.9434286097995
55.9510967102514
55.9342970716458
55.9535174160978
55.9348267718296
55.9412507231622
55.945139171544
55.9346034497926
55.9495650385849
55.9449391173787
55.9370843055257
55.9406597374344
55.9438673084247
55.9383580578976
55.9432304424709
55.943128411387
55.9469982018128
55.9415095315434
55.9450280817637
55.9437836666602
55.9402668613909
55.9354771307379
55.9398680444941
55.9370963849408
55.9383061176565
55.9461226863606
55.9500490457053
55.9406067105792
55.9427890023985
55.9428465441742
55.9412900490628
55.9427062737868
55.9361147760551
55.9442928314182
55.9305064286859
55.934663811491
55.9462345003733
55.9475989420463
55.9396387930433
55.9377565438329
55.9417376431489
55.9431689608067
55.9358822256878
55.9445337862038
55.9334226886719
55.940641156519
55.9432230675667
55.9480032003774
55.943614756502
55.9380083595285
55.9438130938986
55.9360523110691
55.9492513689989
55.9452284610767
55.9484127267102
55.9492270412157
55.9441211272
55.9375812416376
55.9410368466567
55.9480902854265
55.9367621998821
55.9341735984172
55.9345282319598
55.9369788860902
55.9334493765603
55.9341612255869
55.9345101453762
55.9466031469437
55.9484953192382
55.9399571939059
55.9351230148934
55.9374048355196
55.9355300907724
55.9464115306597
55.9471807165065
55.9343620807422
55.932515901872
55.9394207477415
55.9388354644877
55.9418863692248
