"Phi_000"
45.2759094256478
45.2771252109485
45.2674838029334
45.2727194446958
45.2725718486196
45.2779542828864
45.2796702961761
45.2764429903742
45.2759354161699
45.2770993969604
45.2810764898175
45.2766993960613
45.2640613346033
45.2868848227811
45.2764447037014
45.2805470813123
45.2650041921915
45.2786605800234
45.2813041464164
45.279742139783
45.2823312703231
45.2822736101818
45.2762645109817
45.2950687998983
45.278069917515
45.2692528655103
45.2782268431628
45.2766786305965
45.2732420234829
45.2811763371782
45.2710588051254
45.2761868347993
45.2782174758678
45.2715379439516
45.2770321874403
45.2732379664648
45.2778538061829
45.2634186269483
45.2795269336357
45.2798888689026
45.2706304256838
45.2734765636726
45.2824551172307
45.2795752072248
45.2753615104428
45.2705705780877
45.2748288380387
45.2699401266414
45.2835037907211
45.2725656195636
45.2768666359005
45.2644105003522
45.2711453959097
45.2752274818471
45.2756061502024
45.2674588612253
45.268189339175
45.2744170586554
45.2865537992393
45.274575159515
45.2808554734878
45.2756982695769
45.2742383916329
45.2882154776002
45.2773361452362
45.2752301931513
45.2787379414547
45.2656094091626
45.2805364546598
45.2764880041263
45.27698972106
45.2729615721621
45.2784692602179
45.2716520452579
45.2720228091123
45.2852550124874
45.2693985320414
45.2774041348039
45.2770270973448
45.2749284305307
45.2699085385573
45.270475782642
45.2699431355867
45.2792855217917
45.2689023200034
45.2742955435527
45.2752035981654
45.2813438493405
45.2750951820182
45.2722620004724
45.2878806825218
45.2698382624103
45.2790395785542
45.2773657631765
45.2679264006526
45.2769248998391
45.2754950304362
45.2718569094927
45.2702077359719
45.270116686633
